,+/-,3P,3P%,3PA,3PAr,AST,BLK,Code,DRB,Day,FG,FG%,FGA,FT,FT%,FTA,FTr,Home,Losses,Month,ORB,PF,PTS,STL,Starters MP,TOV,TS%,Wins,Year,eFG%,Date,Checker,Team,Spread,Line
6147,75,7,0.30434782608695654,23,0.07692307692307693,23,5,detorl,38,22,42,0.46153846153846156,91,14,0.6666666666666666,21,0.15384615384615385,1,25,01,16,13,105,8,28.573333333333334,8,0.5237430167597765,15,2013,0.5,20130122,20130122detorl,Detroit, -4.5,-110
6148,-78,4,0.21052631578947367,19,0.043478260869565216,16,9,lacokc,27,22,43,0.4673913043478261,92,18,0.6666666666666666,27,0.1956521739130435,1,10,01,14,18,108,10,27.34666666666667,10,0.5198305737389296,32,2013,0.4891304347826087,20130122,20130122lacokc,L.A. Clippers, -1.5,-110
6149,40,7,0.4375,16,0.08860759493670886,24,5,milphi,26,22,41,0.5189873417721519,79,21,0.6363636363636364,33,0.26582278481012656,1,18,01,12,13,110,10,34.406666666666666,12,0.588109495295124,21,2013,0.5632911392405063,20130122,20130122milphi,Milwaukee, -7,-110
6150,15,3,0.21428571428571427,14,0.04225352112676056,21,5,chidet,29,23,31,0.43661971830985913,71,20,0.7692307692307693,26,0.28169014084507044,1,16,01,14,18,85,5,34.68333333333334,14,0.5155264434740418,24,2013,0.45774647887323944,20130123,20130123chidet,Chicago, -6,-110
6151,25,6,0.2608695652173913,23,0.07142857142857142,20,3,gswokc,29,23,37,0.44047619047619047,84,24,0.8888888888888888,27,0.2857142857142857,1,15,01,11,21,104,10,32.470000000000006,15,0.5423445974134334,25,2013,0.47619047619047616,20130123,20130123gswokc,Golden State, +2,-110
6152,-40,13,0.3611111111111111,36,0.15294117647058825,24,7,houden,32,23,39,0.4588235294117647,85,10,0.7692307692307693,13,0.11764705882352941,1,21,01,7,21,101,8,28.24,22,0.556657848324515,22,2013,0.5352941176470588,20130123,20130123houden,Houston, -2,-110
6153,65,4,0.3076923076923077,13,0.041666666666666664,22,8,memlal,36,23,47,0.4895833333333333,96,8,0.8,10,0.08333333333333333,1,14,01,16,28,106,7,31.673333333333336,12,0.5278884462151394,26,2013,0.5104166666666666,20130123,20130123memlal,Memphis, -3.5,-110
6154,35,9,0.4090909090909091,22,0.10975609756097561,26,3,miator,37,23,45,0.5487804878048781,82,24,0.631578947368421,38,0.2926829268292683,1,12,01,16,21,123,5,35.54333333333333,13,0.6229740680713128,26,2013,0.6036585365853658,20130123,20130123miator,Miami, -11.5,-110
6155,-40,3,0.2,15,0.03614457831325301,25,7,minbrk,31,23,38,0.4578313253012048,83,4,0.6666666666666666,6,0.04819277108433735,1,21,01,6,17,83,7,27.28666666666667,13,0.4845866417561887,17,2013,0.4759036144578313,20130123,20130123minbrk,Minnesota, +5,-110
6156,100,2,0.18181818181818182,11,0.02564102564102564,29,4,porind,35,23,44,0.5641025641025641,78,10,0.8333333333333334,12,0.1282051282051282,1,21,01,7,17,100,4,35.95,15,0.6003842459173871,20,2013,0.5769230769230769,20130123,20130123porind,Portland, -2,-110
6157,-50,5,0.45454545454545453,11,0.06329113924050633,23,9,sacpho,31,23,38,0.4810126582278481,79,15,0.625,24,0.189873417721519,1,26,01,18,22,96,8,28.106666666666666,24,0.5359535506922734,16,2013,0.5126582278481012,20130123,20130123sacpho,Sacramento, -3.5,-110
6158,20,8,0.32,25,0.1,29,3,sasnop,33,23,43,0.5375,80,12,0.5217391304347826,23,0.15,1,11,01,6,20,106,9,30.77,8,0.5881047492232578,33,2013,0.5875,20130123,20130123sasnop,San Antonio, -10.5,-110
6159,20,3,0.25,12,0.03529411764705882,24,7,utawas,42,23,38,0.4470588235294118,85,13,0.6842105263157895,19,0.15294117647058825,1,19,01,9,18,92,8,30.69666666666667,14,0.49271636675235647,22,2013,0.4647058823529412,20130123,20130123utawas,Utah, -7,-110
6160,-15,3,0.16666666666666666,18,0.039473684210526314,18,3,bosnyk,39,24,31,0.40789473684210525,76,21,0.75,28,0.27631578947368424,1,21,01,7,23,86,6,32.209999999999994,12,0.48686594202898553,20,2013,0.4276315789473684,20130124,20130124bosnyk,Boston, PK,-110
6161,-10,8,0.4444444444444444,18,0.09876543209876543,22,4,orltor,31,24,35,0.43209876543209874,81,17,0.85,20,0.20987654320987653,1,27,01,10,12,95,6,37.60333333333333,13,0.5289532293986637,14,2013,0.48148148148148145,20130124,20130124orltor,Orlando, -3.5,-110
